ID	location   X coord    Y coord  	Z coord
7018    world    2318.96    229    -1912.55
7018    world    2212.8    218.98    -1911.19
7018    world    2132.82    240.56    -1985.65
7018    world    2098.84    229.6    -1899.67
7056    world    2090.94    223.77    -1786.77
7054    world    2086.01    221.77    -1677.92
7054    world    2144.51    239.99    -1657.25
7054    world    2109.74    231.21    -1598.23
8234    world    2504.03    205.43    -2076.69
7080    world    2097.07    327.27    -1968.79
7080    world    2089.91    318.17    -1785.42
7080    world    2091.7    310.09    -1674.74
7018    world    2398.38    225.06    -1853.54
7056    world    2324.35    224.13    -1815.96
7054    world    2320.59    233.45    -1724.05
7081    world    2186.16    327.07    -1891.02
7023    world    2197.75    239.86    -1768.46
7079    world    2216.66    322.16    -1640.94
7063    world    2635.54    195.97    -2177.35
7063    world    2671.47    194.55    -2106.51
7063    world    2590    204.83    -2116.22
7062    world    2396    191    -1996.52
7062    world    2450.31    205.56    -1979.29
7062    world    2346.29    183.82    -1981.36
7062    world    2392.43    189.73    -2037.64
7023    world    2072.56    248.08    -1562.7
7023    world    2120.16    301.63    -1601.16
7023    world    2170.16    296.15    -1664.29
26857    world    2945.58    227.57    -2073.61
26673    world    2547.91    262.95    -1798.41
26672    world    2547.88    262.99    -1801.2
25808    world    2690.04    215.94    -1962.61
25726    world    2685.3    226.87    -1978.13
24676    world    2658.5    228.03    -1828.77
23964    world    2548.42    263.01    -1805.47
23256    world    2640.63    228.07    -1804.7
22308    world    2599.41    238.24    -1857.08
22308    world    2834.42    218.58    -1802.45
22308    world    2799.61    243.11    -1793.38
22308    world    2729.34    224.07    -1930.6
22308    world    2679.16    257.18    -1804.79
22380    world    2709.52    142.73    -1822.59
22300    world    2739.96    224.06    -1885.15
22138    world    2737.63    224.06    -1860.71
21380    world    2640.02    228.06    -1801.55
21029    world    2639.68    228.06    -1802.73
21026    world    2643.08    228.06    -1793.6
19077    world    2501.66    290.95    -1773.36
13663    world    2654.53    228.08    -1833.95
18255    world    2600.87    263.64    -1747.2
18255    world    2723.19    229.95    -1737.59
17814    world    2616.2    263.47    -1745.61
9060    world    2604.19    234.64    -1854.76
14356    world    2662.75    228.22    -1818.02
14335    world    2632.38    228.02    -1854.2
13935    world    2645.07    227.93    -1838.27
13853    world    2620.41    263.46    -1743.38
13872    world    2678.14    241.87    -1714.5
14085    world    2369.36    222.11    -1777.2
14085    world    2408.93    226.07    -1597.81
13616    world    2628.18    274.41    -1738.17
13333    world    2704.79    219.31    -1903.11
13190    world    2708.59    219.31    -1899.92
12960    world    2506.93    278.61    -1772.57
12960    world    2601.06    234.69    -1852.5
12960    world    2640.65    228.05    -1796.54
12468    world    2649.67    224.13    -1875.39
12466    world    2183.1    228.89    -1606.75
12479    world    2669.34    223.54    -1888.91
12478    world    2673.87    223.54    -1888.85
12477    world    2678.21    223.54    -1888.91
12473    world    2651.31    223.83    -1875.66
11651    world    2567.17    262.8    -1761.52
11608    world    2568.83    262.33    -1764.41
11565    world    2682.73    228.01    -1782.76
11268    world    2669.29    228.01    -1795.27
8542    world    2505.27    278.95    -1769.03
3483    world    2505.98    278.82    -1770.34
10228    world    2679.14    228.01    -1748.82
6919    world    2637.71    228.05    -1822.96
9304    world    2118.07    233.48    -1780.08
9298    world    2217.22    229.83    -1862.66
9762    world    2733.63    230.77    -1733.34
9308    world    2649.42    227.93    -1839.26
8542    world    2601.54    234.69    -1852.94
6837    world    2604.09    234.64    -1854.86
9098    world    2700.92    234.61    -1710.06
7689    world    2575.51    309.41    -1939.52
7688    world    2431.02    235.55    -1682.46
8542    world    2640.45    228.06    -1796.75
8268    world    2686.85    228    -1776
2293    world    2434.12    240.52    -2227.1
7483    world    2547.04    267.28    -1762.08
7482    world    2548.76    267.38    -1765.42
7485    world    2583.22    258.75    -1779.3
7484    world    2581.13    258.77    -1779.13
7481    world    2546.9    262.98    -1809.5
7480    world    2546.9    263.01    -1812.6
7486    world    2636.59    228.02    -1829.5
7487    world    2713.5    228.01    -1744.44
7478    world    2698.66    228.11    -1755.31
7477    world    2692.64    228.01    -1769.56
7476    world    2670.05    228.01    -1757.4
7475    world    2639.1    228.22    -1816.16
7489    world    2654.81    228.02    -1782.65
7479    world    2658.92    228.01    -1771.66
7488    world    2650.01    228.2    -1786.95
7473    world    2639.73    228.07    -1798.35
7472    world    2675.36    228.03    -1793.25
7203    world    2710.65    234.61    -1721.95
7202    world    2689.68    221.2    -1859.35
7201    world    2442.36    235.33    -1672.28
7200    world    2622.14    263.46    -1746.48
7199    world    2583.13    308.57    -1923.31
7198    world    2663.07    228.02    -1809.58
7197    world    2546.89    263.01    -1817.46
7196    world    2612.13    263.42    -1748.14
26887    world    2946.2    178.42    -2136.73
25318    world    2218.97    173.69    -1751.96
3097    world    2200.19    219.09    -1907.01
3100    world    2200.19    219.09    -1907.01
3537    world    2200.19    219.09    -1907.01
3539    world    2200.19    219.09    -1907.01
3541    world    2200.19    219.09    -1907.01
3546    world    2200.19    219.09    -1907.01
3548    world    2200.19    219.09    -1907.01
3097    world    2680.56    261.33    -1607.75
3100    world    2680.56    261.33    -1607.75
3537    world    2680.56    261.33    -1607.75
3539    world    2680.56    261.33    -1607.75
3541    world    2680.56    261.33    -1607.75
3546    world    2680.56    261.33    -1607.75
3548    world    2680.56    261.33    -1607.75
3097    world    2821.68    252.05    -1613.14
3100    world    2821.68    252.05    -1613.14
3537    world    2821.68    252.05    -1613.14
3539    world    2821.68    252.05    -1613.14
3541    world    2821.68    252.05    -1613.14
3546    world    2821.68    252.05    -1613.14
3548    world    2821.68    252.05    -1613.14
3097    world    2522.37    237.2    -1603.54
3100    world    2522.37    237.2    -1603.54
3537    world    2522.37    237.2    -1603.54
3539    world    2522.37    237.2    -1603.54
3541    world    2522.37    237.2    -1603.54
3546    world    2522.37    237.2    -1603.54
3548    world    2522.37    237.2    -1603.54
3097    world    2345.73    220.83    -1853.27
3100    world    2345.73    220.83    -1853.27
3537    world    2345.73    220.83    -1853.27
3539    world    2345.73    220.83    -1853.27
3541    world    2345.73    220.83    -1853.27
3546    world    2345.73    220.83    -1853.27
3548    world    2345.73    220.83    -1853.27
3097    world    2333.27    228.61    -1714.79
3100    world    2333.27    228.61    -1714.79
3537    world    2333.27    228.61    -1714.79
3539    world    2333.27    228.61    -1714.79
3541    world    2333.27    228.61    -1714.79
3546    world    2333.27    228.61    -1714.79
3548    world    2333.27    228.61    -1714.79
3094    world    2095.57    222.41    -1948.61
3101    world    2095.57    222.41    -1948.61
3538    world    2095.57    222.41    -1948.61
3543    world    2095.57    222.41    -1948.61
3549    world    2095.57    222.41    -1948.61
3550    world    2095.57    222.41    -1948.61
3094    world    2094.58    232.63    -1749.23
3101    world    2094.58    232.63    -1749.23
3538    world    2094.58    232.63    -1749.23
3543    world    2094.58    232.63    -1749.23
3549    world    2094.58    232.63    -1749.23
3550    world    2094.58    232.63    -1749.23
3094    world    2095.37    229.12    -1628.4
3101    world    2095.37    229.12    -1628.4
3538    world    2095.37    229.12    -1628.4
3543    world    2095.37    229.12    -1628.4
3549    world    2095.37    229.12    -1628.4
3550    world    2095.37    229.12    -1628.4
3097    world    2369.36    230.44    -1593.08
3100    world    2369.36    230.44    -1593.08
3537    world    2369.36    230.44    -1593.08
3539    world    2369.36    230.44    -1593.08
3541    world    2369.36    230.44    -1593.08
3546    world    2369.36    230.44    -1593.08
3548    world    2369.36    230.44    -1593.08
3092    world    2182.36    221.74    -2012.79
3092    world    2411.18    235.76    -1641.47
3092    world    2470.57    245.14    -1829.44
3091    world    2313.78    218.86    -1553
3091    world    2816.74    224.2    -1565.18
3091    world    2678.56    266.42    -1658.06
3091    world    2559.85    248.37    -1732.7
3091    world    2569.38    263.64    -1879.55
3091    world    2613.57    287.93    -1970.47
3091    world    2423.92    227.91    -1896.08
3087    world    2243.38    226.87    -1663.92
3087    world    2251.56    220.68    -1796.61
3087    world    2120.12    225.08    -1582.58
3086    world    2160.1    218.88    -1539.68
3086    world    2732.96    236.04    -1571.56
3086    world    2152.26    234.98    -1697.97
3086    world    2840.49    240.06    -1735.96
3086    world    2455.64    218.29    -1943.04
3086    world    2556.2    219.23    -2026.02
3086    world    2644.74    218.15    -2015.93
3082    world    2051.52    219.19    -1619.93
3082    world    2546.82    239.69    -1611.17
3082    world    2476.86    247.45    -1733.76
3081    world    2793.85    274.99    -1659.69
3081    world    2601.91    229.42    -1574.57
3081    world    2904.09    224.98    -1609.04
3081    world    2912.31    222.74    -1708.53
3081    world    2658.86    228.48    -1907.08
3081    world    2251.08    223.07    -1962.27
3081    world    2159.7    224.26    -1851.58
3077    world    2322.67    220.12    -1671.03
3077    world    2406.86    224.09    -1758.94
3077    world    2266.43    223.19    -1863.09
3076    world    2372.85    224.7    -1856.62
3076    world    2294.72    237.17    -1773.08
3076    world    2475.21    223.68    -1557.62
3076    world    2197.63    229.87    -1594.77
3076    world    2093.39    224.77    -1793.07
3076    world    2084.91    224.12    -1919.07
3076    world    2159.02    229.63    -1941.81
11118    world    2092.05    218.95    -1546.93
25084    world    2400.82    217.87    -3246.51
25085    world    2400.82    217.87    -3246.51
27006    world    2893.23    212.02    -3193.6
27011    world    2893.23    212.02    -3193.6
27006    world    2798.25    212.1    -3333.92
27011    world    2798.25    212.1    -3333.92
27006    world    2939.14    206.89    -3175.17
27011    world    2939.14    206.89    -3175.17
27006    world    3028.37    203.47    -3097.93
27011    world    3028.37    203.47    -3097.93
27006    world    3012.83    203.47    -3161.16
27011    world    3012.83    203.47    -3161.16
24908    world    2822.15    286.48    -2979.57
24908    world    2778.45    272.98    -2990.11
24908    world    2707.31    285.65    -2793.85
24901    world    2298.31    310.19    -3057
24901    world    2412.57    330.55    -3046.96
24901    world    2356.24    284.7    -2861.25
24901    world    2327.29    310.19    -3016.67
24901    world    2340.47    330.55    -2957.04
24911    world    2131.23    204.56    -2811.59
24910    world    2131.23    204.56    -2811.59
24911    world    2123.77    204.73    -2841.15
24910    world    2123.77    204.73    -2841.15
24909    world    2087.24    194.09    -2823.47
24912    world    2087.24    194.09    -2823.47
24911    world    2131.13    205.67    -2879.64
24910    world    2131.13    205.67    -2879.64
24911    world    2068.02    189.84    -2920.2
24910    world    2068.02    189.84    -2920.2
24911    world    2123.67    204.42    -2909.2
24910    world    2123.67    204.42    -2909.2
24909    world    2087.14    195.58    -2891.52
24912    world    2087.14    195.58    -2891.52
24909    world    2069.66    189.52    -2956.55
24912    world    2069.66    189.52    -2956.55
24909    world    2079.73    190.11    -3008.23
24912    world    2079.73    190.11    -3008.23
24909    world    2099.66    196.67    -2981.75
24912    world    2099.66    196.67    -2981.75
24909    world    2119.41    201.72    -3017.09
24912    world    2119.41    201.72    -3017.09
24911    world    2106.13    194.71    -3059.18
24910    world    2106.13    194.71    -3059.18
24909    world    2208.73    219.05    -2861.83
24912    world    2208.73    219.05    -2861.83
24909    world    2205.69    219.07    -2937.63
24912    world    2205.69    219.07    -2937.63
24911    world    2192.87    219.09    -2969.31
24910    world    2192.87    219.09    -2969.31
24911    world    2184.37    218.71    -3042.57
24910    world    2184.37    218.71    -3042.57
24909    world    2192.38    219.31    -3009.86
24912    world    2192.38    219.31    -3009.86
24901    world    2429.41    330.55    -2920.93
24908    world    2431.9    335.63    -2768.52
24908    world    2245.63    300.46    -2847.2
24908    world    2144.09    262.37    -2920.19
24908    world    2202.67    290.61    -2968.22
27009    world    2411.47    290.17    -2826.59
27009    world    2337.72    268.54    -2843.73
27009    world    2444.72    264.67    -2864.12
27009    world    2384.13    273    -2874.11
27009    world    2375.3    287.88    -2765.14
27009    world    2404.23    273.17    -2783.32
24900    world    2568.16    215.6    -2985
24900    world    2602.58    215.6    -2905.27
24900    world    2587.43    215.6    -2936.83
24900    world    2592.82    215.6    -2966.76
24900    world    2584.81    215.6    -3005.34
24900    world    2570.47    215.57    -3026
27014    world    2374.18    252.71    -3017.21
27014    world    2428.34    253    -3061.5
27014    world    2394.87    252.83    -3084.18
27014    world    2347.4    253.19    -3098.45
27014    world    2348.9    252.3    -3129.34
24905    world    2525.66    216.96    -3277.64
24905    world    2320.9    218.43    -3243.34
24905    world    2385.39    219.89    -3314.97
24905    world    2401.37    217.66    -3249.57
24905    world    2423.84    217.29    -3454.72
24905    world    2410.87    218.6    -3371.99
24905    world    2552.78    216.21    -3429.6
24905    world    2491.07    217.37    -3388.46
24906    world    2107.83    210.35    -3240.79
24907    world    2107.83    210.35    -3240.79
27013    world    2107.83    210.35    -3240.79
24906    world    2166.78    201.63    -3350.99
24907    world    2166.78    201.63    -3350.99
27010    world    2166.78    201.63    -3350.99
26833    world    2089.54    201.4    -2964.1
26833    world    2089.41    201.4    -2952.7
25090    world    2456.65    250.95    -2882.28
25091    world    2456.65    250.95    -2882.28
25090    world    2427.67    250.9    -2875.35
25091    world    2427.67    250.9    -2875.35
25092    world    2323.05    250.69    -2837.65
25092    world    2300.96    250.07    -2841.39
25079    world    2531.43    217.27    -3315.82
25080    world    2473.84    217.52    -3474.41
25081    world    2384.64    216.66    -3460.59
25081    world    2362.33    216.66    -3447.49
25079    world    2518.75    216.68    -3460.23
25080    world    2518.75    216.68    -3460.23
25079    world    2521.04    219.85    -3402.02
25080    world    2521.04    219.85    -3402.02
25085    world    2218.21    216.56    -3251.99
25082    world    2260.82    216.62    -3326.52
25083    world    2260.82    216.62    -3326.52
25084    world    2260.82    216.62    -3326.52
25085    world    2335.34    218.52    -3311.15
25079    world    2423.83    217.03    -3463.57
25080    world    2423.83    217.03    -3463.57
25083    world    2341.25    218.58    -3311.86
25085    world    2321.59    217.72    -3311.27
25082    world    2304.4    217.21    -3372.76
25083    world    2304.4    217.21    -3372.76
25085    world    2225.01    216.7    -3232.73
25084    world    2210.31    216.69    -3228.91
25084    world    2223.37    216.58    -3282.42
25085    world    2223.37    216.58    -3282.42
25082    world    2268.33    216.9    -3306.79
25083    world    2268.33    216.9    -3306.79
25084    world    2268.33    216.9    -3306.79
25080    world    2240.82    216.5    -3332.76
25084    world    2241.45    217.55    -3300.24
25085    world    2241.45    217.55    -3300.24
25081    world    2241.45    217.55    -3300.24
25081    world    2282.99    216.7    -3345.7
25082    world    2282.99    216.7    -3345.7
25083    world    2282.99    216.7    -3345.7
25081    world    2261.12    216.77    -3345.99
25083    world    2326.22    216.63    -3416.85
25081    world    2311.22    216.89    -3396.55
25082    world    2311.22    216.89    -3396.55
25083    world    2311.22    216.89    -3396.55
25081    world    2307.88    216.61    -3426.57
25083    world    2501.89    216.92    -3308.11
25082    world    2513.94    217.66    -3296.43
25081    world    2262.59    216.31    -3369.28
25081    world    2275.48    216.48    -3372.73
25081    world    2276.55    216.37    -3400.43
25081    world    2282.65    216.67    -3405.48
25081    world    2291.92    216.79    -3426.44
25081    world    2311.81    216.63    -3453.41
25081    world    2336.12    216.83    -3449.8
25079    world    2381.91    216.78    -3446.36
25080    world    2381.91    216.78    -3446.36
25081    world    2381.91    216.78    -3446.36
25081    world    2367.34    216.65    -3450.45
25079    world    2367.34    216.65    -3450.45
25080    world    2367.34    216.65    -3450.45
25081    world    2354.77    216.64    -3442.64
25081    world    2383.4    216.68    -3466
25081    world    2403.53    216.94    -3467.96
25081    world    2440.74    217.42    -3479.55
25080    world    2440.74    217.42    -3479.55
25079    world    2538.55    216.99    -3316.27
25080    world    2520.34    217.27    -3315.71
25080    world    2486.37    222.17    -3439.15
25079    world    2543.48    219.08    -3362.67
25080    world    2543.48    219.08    -3362.67
25080    world    2515.31    218.03    -3382.94
25080    world    2539.67    221.16    -3464.43
25079    world    2524.12    221.65    -3449.69
25079    world    2524.28    216.88    -3464.76
25079    world    2504.98    217.27    -3461.37
25080    world    2504.98    217.27    -3461.37
25079    world    2504.98    217.27    -3461.37
25080    world    2504.98    217.27    -3461.37
25105    world    2956.95    212.16    -3167.26
25105    world    2932.95    212.16    -3174.06
25105    world    2835.17    212.16    -3236.93
25105    world    2881.37    212.16    -3192.23
25105    world    2901.84    212.16    -3188.72
25105    world    2855.16    212.16    -3206.77
25105    world    2811.22    213.54    -3284.4
25105    world    2795.05    212.16    -3332.5
25105    world    2772.38    212.16    -3352.46
25079    world    2546.57    216.89    -3349.91
25080    world    2478.34    217.48    -3460.84
25083    world    2360.33    217.77    -3377.91
25079    world    2517.52    218.51    -3394.35
25080    world    2517.52    218.51    -3394.35
25083    world    2461.06    216.41    -3318.36
25085    world    2335.24    218.52    -3311.25
25085    world    2378.19    220.89    -3276.38
25082    world    2386.65    219.89    -3312.09
25083    world    2386.65    219.89    -3312.09
25079    world    2469.24    217.37    -3373.77
25080    world    2469.24    217.37    -3373.77
25103    world    2738.44    217.49    -3276.7
25104    world    2671.89    217.25    -3229.06
25103    world    2768.14    216.74    -3250.18
25103    world    2701    217.78    -3220.91
25104    world    2662.14    218.16    -3261.17
25104    world    2673.65    217.63    -3304.49
25103    world    2676.98    217.92    -3287.7
25103    world    2692.37    217.42    -3316.19
25104    world    2692.37    217.42    -3316.19
25103    world    2718.14    216.47    -3322.65
25104    world    2718.14    216.47    -3322.65
25103    world    2707.35    216.95    -3291.7
25104    world    2707.35    216.95    -3291.7
25103    world    2734.18    216.95    -3253.71
25104    world    2734.18    216.95    -3253.71
25103    world    2692.24    217    -3257.78
25104    world    2692.24    217    -3257.78
25101    world    2695.04    224.94    -3071.37
25101    world    2699.24    224.62    -3128.31
25102    world    2699.24    224.62    -3128.31
25101    world    2723.88    225.32    -3108.88
25102    world    2723.88    225.32    -3108.88
25101    world    2728.95    224.38    -3133.05
25102    world    2728.95    224.38    -3133.05
25101    world    2764.99    224.31    -3158.48
25102    world    2764.99    224.31    -3158.48
25101    world    2804.04    224.54    -3149.32
25102    world    2804.04    224.54    -3149.32
25101    world    2785.61    223.4    -3182.66
25102    world    2785.61    223.4    -3182.66
25101    world    2765.65    225.68    -3091.95
25102    world    2765.65    225.68    -3091.95
25101    world    2797.94    226.14    -3115.2
25101    world    2786.28    225.52    -3089.88
25102    world    2786.28    225.52    -3089.88
25099    world    2852.08    225.22    -3110.42
25100    world    2852.08    225.22    -3110.42
25102    world    2852.08    225.22    -3110.42
25099    world    2851.93    223.9    -3083.13
25100    world    2851.93    223.9    -3083.13
25101    world    2851.93    223.9    -3083.13
25099    world    2879.81    223.76    -3096.21
25100    world    2879.81    223.76    -3096.21
25099    world    2907.59    223.64    -3074.51
25100    world    2907.59    223.64    -3074.51
25099    world    2928.24    223.78    -3047.93
25100    world    2928.24    223.78    -3047.93
25099    world    2929.28    223.71    -3016.37
25100    world    2929.28    223.71    -3016.37
25099    world    2936.51    223.57    -2986.39
25098    world    2706.87    225.41    -3054.69
25102    world    2706.87    225.41    -3054.69
25098    world    2755.9    226.05    -3043.4
25102    world    2755.9    226.05    -3043.4
25098    world    2679.74    225.91    -3022.58
25099    world    2811.58    228.28    -3029.94
25100    world    2804.19    228.32    -2978.85
25098    world    2796.44    227.43    -2934.15
25099    world    2796.44    227.43    -2934.15
25100    world    2796.44    227.43    -2934.15
25098    world    2716.63    225.99    -2977.44
25096    world    2777.66    226.58    -2907.77
25098    world    2777.66    226.58    -2907.77
25099    world    2803.94    225.52    -2907.93
25100    world    2803.94    225.52    -2907.93
25098    world    2700.81    226.58    -2941.83
25096    world    2703.71    226.41    -2904.94
25098    world    2703.71    226.41    -2904.94
25096    world    2908.9    224.45    -2872.41
25096    world    2818.35    225.92    -2846.25
25097    world    2794.27    225.66    -2881.91
25095    world    2940.38    223.23    -2875.71
25096    world    2940.38    223.23    -2875.71
25095    world    2927.7    223.21    -2849.85
25097    world    2927.7    223.21    -2849.85
25096    world    2927.7    223.21    -2849.85
25095    world    2769.69    227.05    -2873.81
25097    world    2769.69    227.05    -2873.81
25095    world    2906.85    223.3    -2829.86
25097    world    2906.85    223.3    -2829.86
25096    world    2906.85    223.3    -2829.86
25095    world    2924.28    222.25    -2801.57
25097    world    2924.28    222.25    -2801.57
25097    world    2860.76    224.27    -2830.61
25096    world    2860.76    224.27    -2830.61
25095    world    2701.25    226.74    -2860
25097    world    2701.25    226.74    -2860
25094    world    2701.25    226.74    -2860
25096    world    2701.25    226.74    -2860
25095    world    2878.37    225.86    -2805.06
25097    world    2878.37    225.86    -2805.06
25095    world    2827.62    226.27    -2806.92
25097    world    2827.62    226.27    -2806.92
25093    world    2827.62    226.27    -2806.92
25094    world    2827.62    226.27    -2806.92
25093    world    2893.93    221.3    -2759.05
25094    world    2893.93    221.3    -2759.05
25093    world    2857.46    224.21    -2766.24
25094    world    2857.46    224.21    -2766.24
25093    world    2778.94    225.73    -2801.54
25094    world    2778.94    225.73    -2801.54
25095    world    2778.94    225.73    -2801.54
25097    world    2778.94    225.73    -2801.54
25094    world    2847.88    225.39    -2742.31
25093    world    2820.17    226.32    -2727.19
25093    world    2711.47    226.74    -2819.83
25094    world    2711.47    226.74    -2819.83
25093    world    2784.22    225.25    -2714.51
25094    world    2784.22    225.25    -2714.51
25093    world    2784.11    225.38    -2757.95
25094    world    2784.11    225.38    -2757.95
25093    world    2737.97    226.14    -2748.57
25093    world    2715.75    226.86    -2751.67
25094    world    2715.75    226.86    -2751.67
25093    world    2687.86    226.15    -2730.37
25094    world    2687.86    226.15    -2730.37
25093    world    2676.24    226.28    -2795.71
25094    world    2676.24    226.28    -2795.71
25092    world    2399.44    249.33    -2745.34
25090    world    2382.63    252.57    -2986.63
25090    world    2343.15    252.48    -3013.44
25092    world    2455.31    251.34    -2921.57
25090    world    2455.31    251.34    -2921.57
25091    world    2435.12    251.43    -2906.99
25090    world    2396.79    255.59    -2860.56
25091    world    2396.79    255.59    -2860.56
25091    world    2395.82    256.36    -2885.92
25090    world    2395.82    256.36    -2885.92
25092    world    2395.82    256.36    -2885.92
25091    world    2375.25    263.8    -2887.18
25092    world    2371.01    251.11    -2826.91
25091    world    2372.4    252.18    -2847.84
25092    world    2372.4    252.18    -2847.84
25091    world    2394.48    252.35    -2841.53
25092    world    2394.48    252.35    -2841.53
25092    world    2419.97    253.39    -2819.8
25091    world    2403.42    255.28    -2826.04
25092    world    2342.67    249.68    -2776.31
25091    world    2342.67    249.68    -2776.31
25092    world    2325.01    249.66    -2799.73
25091    world    2442.62    251.07    -2788.45
25092    world    2442.62    251.07    -2788.45
25091    world    2401.5    250.58    -2799.73
25092    world    2401.5    250.58    -2799.73
25090    world    2318.98    250.2    -2868.15
25090    world    2313.42    247.72    -2888.44
25090    world    2419.42    251.84    -2945.93
25090    world    2356.01    251.96    -2939.49
25090    world    2376.57    251.63    -2923.45
25090    world    2333.59    251.54    -2978.41
25088    world    2206.21    218.94    -2873.14
25089    world    2222.21    219.15    -2927.48
25088    world    2218.27    219.08    -2803.66
25089    world    2218.27    219.08    -2803.66
26695    world    2218.27    219.08    -2803.66
25088    world    2211.17    219.1    -2824.79
26695    world    2211.17    219.1    -2824.79
25089    world    2194.1    219.03    -3032.48
26695    world    2194.1    219.03    -3032.48
25089    world    2179.91    218.42    -3053.37
26695    world    2179.91    218.42    -3053.37
25088    world    2193.57    219.18    -3000
25089    world    2193.57    219.18    -3000
26695    world    2193.57    219.18    -3000
25089    world    2188.81    218.33    -2884.62
25088    world    2185.64    217.77    -2907.24
26695    world    2185.64    217.77    -2907.24
25088    world    2197.96    219.07    -2847.95
25089    world    2197.96    219.07    -2847.95
26695    world    2197.96    219.07    -2847.95
25088    world    2190.79    218.56    -2950.47
25089    world    2190.79    218.56    -2950.47
26695    world    2190.79    218.56    -2950.47
25087    world    2297.82    253.01    -2985.77
25090    world    2297.82    253.01    -2985.77
25086    world    2297.73    252.5    -3034.52
25086    world    2340    253.87    -3065.63
25086    world    2278.01    249.9    -3059.9
25087    world    2278.01    249.9    -3059.9
25086    world    2289.08    250.1    -3094.98
25087    world    2289.08    250.1    -3094.98
25086    world    2320.9    250.1    -3085.28
25087    world    2320.9    250.1    -3085.28
25086    world    2399.24    252.8    -3024.37
25090    world    2399.24    252.8    -3024.37
25086    world    2426.81    252.21    -3033.32
25087    world    2426.81    252.21    -3033.32
25090    world    2426.81    252.21    -3033.32
25086    world    2402.37    252.92    -3051.09
25087    world    2402.37    252.92    -3051.09
25086    world    2437.35    252.27    -3060.96
25086    world    2467.04    250.96    -3083.26
25086    world    2444.79    250.11    -3093.07
25087    world    2444.79    250.11    -3093.07
25087    world    2423.87    258.25    -3126.19
25086    world    2421.78    250.17    -3102.18
25087    world    2388.66    252.76    -3092.53
25086    world    2402.41    252.62    -3100.02
25087    world    2402.41    252.62    -3100.02
25086    world    2255.12    250.1    -3135.6
25086    world    2273.91    250.1    -3148.06
25087    world    2273.91    250.1    -3148.06
25087    world    2286.58    256.91    -3123.71
25086    world    2314.34    250.1    -3133.08
25087    world    2314.34    250.1    -3133.08
25087    world    2352.09    252.65    -3125.35
25087    world    2390.37    252.76    -3126.76
25086    world    2385.03    250.68    -3140.79
25086    world    2346.49    258.86    -3106.39
25087    world    2346.49    258.86    -3106.39
25086    world    2339.18    252.65    -3129.66
25087    world    2339.18    252.65    -3129.66
25085    world    2448.82    216.92    -3240.76
25084    world    2448.82    216.92    -3240.76
25085    world    2392.1    224.26    -3229.99
25084    world    2332.1    219.14    -3219.5
25085    world    2332.1    219.14    -3219.5
25085    world    2379.34    217.66    -3262.67
25085    world    2372.93    223.82    -3238.63
25084    world    2372.93    223.82    -3238.63
25085    world    2422.72    216.68    -3273
25085    world    2393.46    218.7    -3283.84
25084    world    2377.43    219.12    -3288.54
25085    world    2377.43    219.12    -3288.54
25083    world    2377.43    219.12    -3288.54
25083    world    2341.15    218.58    -3311.96
25085    world    2321.49    217.72    -3311.37
25084    world    2332.92    218.4    -3267.11
25084    world    2322.97    218.49    -3243.36
25085    world    2322.97    218.49    -3243.36
25084    world    2265.27    218.15    -3246.19
25085    world    2265.27    218.15    -3246.19
25084    world    2239.58    218.82    -3240.89
25084    world    2239.1    216.47    -3264.48
25085    world    2239.1    216.47    -3264.48
25083    world    2361.23    217.6    -3366.21
25082    world    2352.93    217.6    -3388.83
25083    world    2352.93    217.6    -3388.83
25083    world    2364.41    217.36    -3403.71
25083    world    2381.77    219.32    -3333.23
25083    world    2380.2    219.9    -3315.04
25083    world    2458.73    216.28    -3322.78
25082    world    2459.68    216.55    -3315.51
25082    world    2521.65    216.63    -3267
25083    world    2521.65    216.63    -3267
25079    world    2528.79    217.38    -3282.96
25080    world    2528.79    217.38    -3282.96
25082    world    2528.79    217.38    -3282.96
25083    world    2528.79    217.38    -3282.96
25082    world    2404.43    218.61    -3320.08
25083    world    2423.75    218.68    -3326.16
25083    world    2432.54    218.6    -3339.14
25082    world    2419.86    218.61    -3337.74
25082    world    2422.43    218.66    -3353.08
25083    world    2422.43    218.66    -3353.08
25083    world    2425.52    218.48    -3365.73
25082    world    2407.74    219.02    -3390.84
25082    world    2405.92    218.84    -3371.27
25083    world    2405.92    218.84    -3371.27
25079    world    2538.09    216.9    -3337.85
25080    world    2538.09    216.9    -3337.85
25080    world    2489.96    216.69    -3338.87
25082    world    2489.96    216.69    -3338.87
25079    world    2480.22    216.61    -3348.31
25082    world    2480.22    216.61    -3348.31
25083    world    2480.22    216.61    -3348.31
25079    world    2425.55    217.79    -3448.3
25080    world    2425.55    217.79    -3448.3
25080    world    2457.37    217.86    -3450.1
25079    world    2452.27    217.34    -3484.53
25080    world    2485.48    217.17    -3360.6
25079    world    2461.29    217.13    -3358.05
25083    world    2461.29    217.13    -3358.05
25079    world    2451.12    217.14    -3365.7
25080    world    2451.12    217.14    -3365.7
25083    world    2451.12    217.14    -3365.7
25079    world    2446.25    218.79    -3395.24
25082    world    2446.25    218.79    -3395.24
25079    world    2478.32    217.42    -3377.34
25080    world    2478.32    217.42    -3377.34
25080    world    2480.78    218.38    -3409.13
25079    world    2493.8    217.69    -3393.69
25080    world    2493.8    217.69    -3393.69
